date,Industry,Occupation,Both
1976-02-01,0.45037064512504466,0.5281412342976375,0.3554288769215445
1976-03-01,0.48676367681995686,0.5694968650324801,0.4243383444202359
1976-04-01,0.4659770767679697,0.5091553073940664,0.37132604931626484
1976-05-01,0.5512150540341371,0.622022964748587,0.467270750029516
1976-06-01,0.47483982984263673,0.5812626211523961,0.38534778303534256
1976-07-01,0.5540309180168019,0.6237413672313413,0.5014239311330655
1976-08-01,0.5309529036562958,0.5506954020629976,0.42920783718913325
1976-09-01,0.5799345397491994,0.6351492091582265,0.5052441779441087
1976-10-01,0.5352660659086065,0.6532750412183014,0.5069087974476184
1976-11-01,0.5071192632259366,0.5724519040380379,0.42110982292937144
1976-12-01,0.4738474110538394,0.5822719455542156,0.3945740717921707
1977-03-01,0.48807855975796016,0.5617891617110423,0.40929292347123053
1977-04-01,0.4394016681152235,0.49758065091868037,0.32948776690129616
1977-06-01,0.5659954969202039,0.5715432664637928,0.4551524064090113
1978-01-01,0.5619815790941993,0.580080426551644,0.45970820666364065
1978-02-01,0.4499505582484799,0.5264804132162465,0.37455504199066303
1978-03-01,0.47623417980538113,0.5730895196139228,0.4247772437474767
1978-04-01,0.4447651220996109,0.458272032894158,0.34431325547604946
1978-05-01,0.5286232491028927,0.6150822120348991,0.4437238019742106
1978-06-01,0.5233643924782987,0.5562549160804875,0.4365445546401932
1978-07-01,0.5287757540531646,0.5844603324499709,0.468601906335153
1978-08-01,0.5137648196948835,0.5624687382961869,0.4306780080826051
1978-09-01,0.48162637677267317,0.5886760850208289,0.3943277303259809
1978-10-01,0.6333089544238527,0.5901432111597166,0.4867395812595626
1978-11-01,0.6113547344684931,0.6039216722004225,0.48212012393245857
1978-12-01,0.6127538247208032,0.6162695308442657,0.4843223130120698
1979-01-01,0.4698286411768843,0.5176331841599123,0.38979015746692514
1979-02-01,0.5014716445000919,0.5901750542437687,0.42078966190271233
1979-03-01,0.4597705237237991,0.5706756128078102,0.3939700329864758
1979-04-01,0.4389699892188732,0.5084786740224592,0.3644621305918394
1979-05-01,0.44185982173060473,0.5158659420295012,0.35875266355960156
1979-06-01,0.5518964725007368,0.6218857372935755,0.4746320920272197
1979-07-01,0.5577227930984164,0.6897421232372324,0.4764147476358276
1979-08-01,0.5053956671002192,0.5103967431736492,0.40658004940937814
1979-09-01,0.4744006688582254,0.48974893700755273,0.4037728035858867
1979-10-01,0.6175094573323662,0.6649795624474577,0.4974431410427023
1979-11-01,0.5953813711507909,0.6440092996968582,0.5151467170070473
1979-12-01,0.44845705699183797,0.492611731840872,0.3843208424090986
1980-01-01,0.551891925685048,0.6057432736042818,0.4770029124420381
1980-02-01,0.45735693016766876,0.4987981220940718,0.34620520974754226
1980-03-01,0.5067702105595874,0.537134038656024,0.39952150644198825
1980-04-01,0.47574821702287895,0.5889427735967693,0.40817580073024784
1980-05-01,0.4250869495049566,0.48388101373830594,0.34889495373371754
1980-06-01,0.4548169394900699,0.5495732462587369,0.3750496232211639
1980-07-01,0.44970741192278973,0.5354729711591497,0.3609378413896148
1980-08-01,0.44834990015853915,0.5987989741780144,0.35794994422637794
1980-09-01,0.4072952700658213,0.45110956854773565,0.28888400249193824
1980-10-01,0.5650818456537321,0.5870134426551794,0.4499723906469366
1980-11-01,0.513853717902815,0.5561856792774486,0.41609880455540443
1980-12-01,0.5466328589014687,0.5809641392530815,0.4513951428118666
1981-01-01,0.5494102717197494,0.5871256185927753,0.45627224318905607
1981-02-01,0.52133801813398,0.5876951186644077,0.433450682629442
1981-03-01,0.46887841567444954,0.48584173208351705,0.3328867851441287
1981-04-01,0.4339109499249042,0.5258669520585387,0.3651217733535327
1981-05-01,0.4593344919675016,0.5399706694774917,0.36914636597748207
1981-06-01,0.5177699925223969,0.6182311974106826,0.4498838251176228
1981-07-01,0.4884234205735087,0.5454677224932777,0.42855051947528816
1981-08-01,0.48468569804314027,0.5855112387200435,0.38559337042153174
1981-09-01,0.4977865516469376,0.5667830314624829,0.42265911039221665
1981-10-01,0.5180125054363935,0.5754246476445007,0.43313939835960147
1981-11-01,0.543513829687722,0.5829295656562274,0.4611607560452555
1981-12-01,0.6029744610928228,0.6363702877104339,0.48140092122017686
1982-01-01,0.5635100264366769,0.621108167534553,0.46057669434399334
1982-02-01,0.36060947605832433,0.43623549488119795,0.2655011054646626
1982-03-01,0.4085802659218832,0.46848277048708253,0.3009066128545654
1982-04-01,0.43546727545470365,0.5316756168574327,0.35641758220115605
1982-05-01,0.49288525627271457,0.5440587333573705,0.3948092559453367
1982-06-01,0.46273840575660385,0.5799526051539426,0.400314513330424
1982-07-01,0.5038740983306631,0.5966288774963785,0.43525685143561593
1982-08-01,0.4883785046264781,0.5392235563868566,0.4034067972547668
1982-09-01,0.5412413986607376,0.5696124533282281,0.4762486662653105
1982-10-01,0.5098823020270701,0.5217984203031429,0.4021324838238726
1982-11-01,0.5100722743240921,0.5563228178018427,0.4225844233407612
1982-12-01,0.4464191472925067,0.5484533223369644,0.40112932763931436
1983-01-01,0.5270628347923004,0.605425081669791,0.43871697509819435
1983-02-01,0.4623659312638837,0.547119509613638,0.35961877791189206
1983-03-01,0.4794707201470768,0.5272917649915573,0.3954657628342922
1983-04-01,0.4785332170567653,0.5753395397779938,0.39747932097663397
1983-05-01,0.458310498204244,0.5599511090884417,0.38891933572767473
1983-06-01,0.5057100283650368,0.5991582725534831,0.4436958885941848
1983-07-01,0.5297070806946685,0.6206657998227882,0.45597217770732734
1983-08-01,0.5551804171726189,0.6636087322771844,0.47264892616373216
